GENEID	HN-score(HN5)
Os06g0685100	6
Os06g0685200	36
Os06g0685250	16
Os06g0685300	-5
Os06g0685400	12
Os06g0685700	-2
Os06g0686050	2
Os06g0686400	5
Os06g0686500	12
Os06g0686550	0
Os06g0686600	-8
Os06g0686700	3
Os06g0686900	1
Os06g0687000	-5
Os06g0687050	0
Os06g0687100	-9
Os06g0687200	8
Os06g0687400	9
Os06g0687450	13
Os06g0687500	6
Os06g0687600	-7
Os06g0687700	4
Os06g0687800	8
Os06g0687850	-2
Os06g0687900	-1
Os06g0688100	4
Os06g0688200	-77
Os06g0688300	7
Os06g0688400	2
Os06g0688800	-3
Os06g0688850	0
Os06g0689483	2
Os06g0689600	-4
Os06g0689700	-7
Os06g0690100	-2
Os06g0690200	-4
Os06g0690400	-2
Os06g0690600	12
Os06g0690700	6
Os06g0690900	15
Os06g0691000	-4
Os06g0691100	-5
Os06g0691200	23
Os06g0691400	24
Os06g0691500	5
Os06g0691600	7
Os06g0691700	-6
Os06g0691800	11
Os06g0691900	2
Os06g0692050	-12
Os06g0692100	0
Os06g0692300	4
Os06g0692500	1
Os06g0692600	0
Os06g0692700	6
Os06g0692800	-8
Os06g0692900	-1
Os06g0693000	-1
Os06g0693025	3
Os06g0693100	-8
Os06g0693200	1
Os06g0693300	3
Os06g0693400	0
Os06g0693500	9
Os06g0693600	-1
Os06g0693700	-2
Os06g0693800	17
Os06g0693900	14
Os06g0694000	1
Os06g0694100	1
Os06g0694200	31
Os06g0694300	5
Os06g0694400	-104
Os06g0694500	-4
Os06g0694600	1
Os06g0694800	-2
Os06g0694900	2
Os06g0695001	1
Os06g0695200	-10
Os06g0695300	0
Os06g0695350	-2
Os06g0695400	13
Os06g0695451	-9
Os06g0695500	-1
Os06g0695600	1
Os06g0695700	6
Os06g0695800	-12
Os06g0695900	-5
Os06g0696400	5
Os06g0696450	6
Os06g0696500	0
Os06g0696566	-6
Os06g0696600	-39
Os06g0696900	-11
Os06g0697000	7
Os06g0697200	58
Os06g0697300	-4
Os06g0697400	0
Os06g0697500	-8
Os06g0697600	-45
Os06g0698000	-8
Os06g0698200	8
Os06g0698300	54
Os06g0698400	48
Os06g0698500	-1
Os06g0698600	-5
Os06g0698674	24
Os06g0698686	4
Os06g0698711	-11
Os06g0698748	-14
Os06g0698785	-5
Os06g0698802	3
Os06g0698812	-4
Os06g0698822	9
Os06g0698859	14
Os06g0698900	5
Os06g0699050	-14
Os06g0699100	-51
Os06g0699200	-4
Os06g0699301	-15
Os06g0699400	3
Os06g0699500	-11
Os06g0699600	-1
Os06g0699700	6
Os06g0699800	0
Os06g0699850	-2
Os06g0699900	6
Os06g0700000	2
Os06g0700100	8
Os06g0700300	-23
Os06g0700500	-13
Os06g0700550	-3
Os06g0700601	9
Os06g0700700	0
Os06g0700750	5
Os06g0701100	-2
Os06g0701200	-1
Os06g0701300	-3
Os06g0701400	-1
Os06g0701600	-1
Os06g0701700	7
Os06g0701900	14
Os06g0702000	-6
Os06g0702100	2
Os06g0702200	-2
Os06g0702400	-7
Os06g0702500	7
Os06g0702600	6
Os06g0702700	-12
Os06g0702800	9
Os06g0703000	4
Os06g0703200	3
Os06g0703300	1
Os06g0703400	10
Os06g0703500	2
Os06g0703550	7
Os06g0703600	17
Os06g0703700	17
Os06g0703800	32
Os06g0703900	-13
Os06g0704000	-1
Os06g0704100	-9
Os06g0704200	-5
Os06g0704300	8
Os06g0704400	0
Os06g0704450	0
Os06g0704500	4
Os06g0704600	3
Os06g0704700	-4
Os06g0704800	9
Os06g0704900	-10
Os06g0705000	0
Os06g0705100	2
Os06g0705200	1
Os06g0705250	4
Os06g0705300	2
Os06g0705350	5
Os06g0705400	6
Os06g0705500	4
Os06g0705600	4
Os06g0705651	3
Os06g0705700	-5
Os06g0705901	2
Os06g0706000	-2
Os06g0706100	-13
Os06g0706400	-9
Os06g0706500	-3
Os06g0706600	2
Os06g0706700	2
Os06g0706850	3
Os06g0707000	15
Os06g0707100	4
Os06g0707200	-3
Os06g0707250	19
Os06g0707300	-18
Os06g0707350	8
Os06g0707400	7
Os06g0707700	1
Os06g0707733	-2
Os06g0707800	-6
Os06g0708000	6
Os06g0708050	-21
Os06g0708075	5
Os06g0708100	3
Os06g0708200	-2
Os06g0708300	2
Os06g0708400	2
Os06g0708500	-2
Os06g0708600	2
Os06g0708700	-11
Os06g0708832	-5
Os06g0708900	5
Os06g0709000	-11
Os06g0709100	-4
Os06g0709400	7
Os06g0710001	-11
Os06g0710300	-15
Os06g0710401	-22
Os06g0710500	-18
Os06g0710700	11
Os06g0710800	9
Os06g0710850	10
Os06g0710900	10
Os06g0711000	17
Os06g0711100	6
Os06g0711200	13
Os06g0711600	4
Os06g0711700	-26
Os06g0711800	13
Os06g0711900	-16
Os06g0712200	-9
Os06g0712250	-5
Os06g0712300	-3
Os06g0712400	7
Os06g0712500	7
Os06g0712550	5
Os06g0712600	-2
Os06g0712700	-1
Os06g0712800	-1
Os06g0712900	4
Os06g0713000	12
Os06g0713100	4
Os06g0713201	7
Os06g0713300	-16
Os06g0713400	-17
Os06g0713600	-3
Os06g0713800	-6
Os06g0713900	0
Os06g0714000	-3
Os06g0714100	1
Os06g0714200	3
Os06g0714300	7
Os06g0714366	9
Os06g0714400	6
Os06g0714432	1
Os06g0714500	3
Os06g0714600	-1
Os06g0714700	2
Os06g0714800	13
Os06g0714900	3
Os06g0714950	0
Os06g0714951	16
Os06g0715000	10
Os06g0715100	1
Os06g0715200	5
Os06g0715300	3
Os06g0715350	4
Os06g0715400	0
Os06g0715500	0
Os06g0715550	7
Os06g0715600	-1
Os06g0715650	3
Os06g0715700	15
Os06g0716000	5
Os06g0716050	-8
Os06g0716100	-10
Os06g0716200	-13
Os06g0716401	3
Os06g0716467	0
Os06g0716533	0
Os06g0716600	18
Os06g0716700	73
Os06g0716750	60
Os06g0716800	-7
Os06g0717100	14
Os06g0717200	-7
Os06g0717300	-5
Os06g0717400	15
Os06g0717600	-1
Os06g0717700	11
Os06g0717800	6
Os06g0717850	-10
Os06g0717900	-16
Os06g0718000	8
Os06g0718100	2
Os06g0718300	1
Os06g0718400	-89
Os06g0719500	3
Os06g0719600	-3
Os06g0719900	5
Os06g0720000	-18
Os06g0720100	5
Os06g0720301	7
Os06g0720500	1
Os06g0720601	7
Os06g0720700	-3
Os06g0720900	-21
Os06g0721600	4
Os06g0721800	-77
Os06g0722100	-4
Os06g0722300	10
Os06g0722600	3
Os06g0723400	-1
Os06g0723650	5
Os06g0723900	-7
Os06g0724000	-32
Os06g0724100	5
Os06g0724200	1
Os06g0724300	7
Os06g0724400	5
Os06g0724500	12
Os06g0724600	3
Os06g0724650	0
Os06g0724700	12
Os06g0724800	16
Os06g0724900	-9
Os06g0725000	22
Os06g0725100	-7
Os06g0725150	-4
Os06g0725200	11
Os06g0725250	14
Os06g0725300	-16
Os06g0725350	-13
Os06g0725400	0
Os06g0725500	-17
Os06g0725550	-2
Os06g0725700	-22
Os06g0725800	-2
Os06g0725900	-5
Os06g0726100	0
Os06g0726200	11
Os06g0726300	-12
Os06g0726400	5
Os06g0726501	14
Os06g0726600	45
Os06g0726800	-10
Os06g0726850	0
Os06g0726900	7
Os06g0727000	-5
Os06g0727200	2
Os06g0727300	1
Os06g0727400	-8
Os06g0727500	-2
Os06g0727600	-12
Os06g0727700	-12
Os06g0727800	-2
Os06g0727900	-1
Os06g0727950	-1
Os06g0728000	-24
Os06g0728200	-1
Os06g0728300	2
Os06g0728500	-6
Os06g0728550	11
Os06g0728600	12
Os06g0728700	13
Os06g0728800	13
Os06g0728902	10
Os06g0729000	-2
Os06g0729150	0
Os06g0729300	-4
Os06g0729350	1
Os06g0729400	16
Os06g0729500	6
Os06g0729650	-4
Os06g0729800	-25
Os06g0729900	4
Os06g0730000	14
Os06g0730150	58
Os06g0730200	9
Os06g0730300	-3
Os06g0730500	4
Os06g0730600	1
Os06g0730800	-4
Os06g0730900	-3
Os06g0730950	-5
Os06g0731000	25
Os06g0731100	7
Os06g0731200	0
Os06g0731300	-2
Os06g0731400	1
Os06g0731500	9
Os06g0731600	7
Os06g0731700	-2
Os06g0731750	-15
Os06g0731800	-5
Os06g0731900	-6
Os06g0731950	6
Os06g0732000	3
Os07g0100200	-13
Os07g0100300	-1
Os07g0100500	3
Os07g0100600	0
Os07g0100800	-5
Os07g0100900	5
Os07g0101000	-24
Os07g0101101	-10
Os07g0101200	8
Os07g0101300	-4
Os07g0101400	1
Os07g0101500	6
Os07g0101800	-4
Os07g0102000	5
Os07g0102100	-12
Os07g0102150	-11
Os07g0102200	-11
Os07g0102300	3
Os07g0102400	-2
Os07g0102500	4
Os07g0103000	-8
Os07g0103100	0
Os07g0103200	7
Os07g0103500	-18
Os07g0103600	0
Os07g0104100	-30
Os07g0104233	-2
Os07g0104366	-12
Os07g0104500	-3
Os07g0104750	12
Os07g0105000	-35
Os07g0105100	1
Os07g0105200	-1
Os07g0105300	1
Os07g0105600	-14
Os07g0105700	-1
Os07g0105750	2
Os07g0105800	-2
Os07g0105900	-9
Os07g0106000	4
Os07g0106100	-2
Os07g0106200	-4
Os07g0106700	3
Os07g0106900	-8
Os07g0107000	-2
Os07g0107100	-10
Os07g0107300	-9
Os07g0107366	-2
Os07g0107583	-4
Os07g0107800	2
Os07g0107900	6
Os07g0108000	3
Os07g0108100	-6
Os07g0108200	-13
Os07g0108300	-2
Os07g0108350	-27
Os07g0108400	9
Os07g0108500	5
Os07g0108800	18
Os07g0108900	5
Os07g0109100	-4
Os07g0109300	12
Os07g0109400	-15
Os07g0109500	2
Os07g0109600	7
Os07g0109700	-1
Os07g0109800	3
Os07g0110000	-9
Os07g0110100	-1
Os07g0110200	10
Os07g0110300	7
Os07g0110400	13
Os07g0110500	-4
Os07g0110650	2
Os07g0110800	-2
Os07g0110900	-3
Os07g0111100	5
Os07g0111400	-25
Os07g0111600	9
Os07g0111700	-8
Os07g0111800	2
Os07g0111900	4
Os07g0112000	-5
Os07g0112100	-7
Os07g0112300	1
Os07g0112351	2
Os07g0112400	0
Os07g0112600	-1
Os07g0112700	-35
Os07g0112800	1
Os07g0113000	0
Os07g0113100	1
Os07g0113101	0
Os07g0113200	-3
Os07g0113300	-1
Os07g0113500	5
Os07g0113600	0
Os07g0113700	5
Os07g0114000	0
Os07g0114300	5
Os07g0114400	-1
Os07g0114500	-8
Os07g0114550	5
Os07g0115200	7
Os07g0115300	-13
Os07g0115350	-1
Os07g0115500	10
Os07g0115600	-7
Os07g0115650	0
Os07g0115700	-1
Os07g0115720	0
Os07g0115800	3
Os07g0116050	-11
Os07g0116600	-17
Os07g0116800	-6
Os07g0116900	5
Os07g0117000	4
Os07g0117200	-2
Os07g0117300	-2
Os07g0117350	1
Os07g0117400	2
Os07g0117600	0
Os07g0117800	-10
Os07g0117900	-2
Os07g0118000	3
Os07g0118200	0
Os07g0118250	-11
Os07g0118300	8
Os07g0118800	-3
Os07g0118900	4
Os07g0119000	2
Os07g0119100	-3
Os07g0119300	-7
Os07g0119400	-5
Os07g0119475	6
Os07g0119600	2
Os07g0119800	8
Os07g0120000	-2
Os07g0120051	3
Os07g0120100	13
Os07g0120200	-4
Os07g0120300	5
Os07g0120400	-5
Os07g0120500	-15
Os07g0120650	5
Os07g0120700	7
Os07g0120800	8
Os07g0120900	5
Os07g0121000	-1
Os07g0121100	5
Os07g0121200	1
Os07g0121401	5
Os07g0121500	6
Os07g0121750	6
Os07g0121800	-1
Os07g0122000	19
Os07g0122100	0
Os07g0122200	3
Os07g0122300	12
Os07g0122350	16
Os07g0122400	1
Os07g0122900	4
Os07g0123000	6
Os07g0123100	20
Os07g0123200	43
Os07g0123300	-7
Os07g0123400	-15
Os07g0123450	-2
Os07g0123500	-11
Os07g0123533	3
Os07g0123566	-4
Os07g0123601	1
Os07g0123700	3
Os07g0123800	-34
Os07g0123900	1
Os07g0124000	1
Os07g0124100	-17
Os07g0124300	-8
Os07g0124400	6
Os07g0124500	9
Os07g0124600	3
Os07g0124650	2
Os07g0124700	-2
Os07g0124725	0
Os07g0124750	5
Os07g0124800	2
Os07g0124900	-52
Os07g0126100	-11
Os07g0126401	-13
Os07g0127500	-18
Os07g0127600	-9
Os07g0127700	-19
Os07g0127900	-3
Os07g0128800	-9
Os07g0129100	15
Os07g0129200	-49
Os07g0129300	-41
Os07g0129700	-3
Os07g0129800	2
Os07g0129900	-11
Os07g0130000	8
Os07g0130100	10
Os07g0130200	6
Os07g0130400	-12
Os07g0130450	3
Os07g0130500	5
Os07g0130800	4
Os07g0131001	-2
Os07g0131250	-6
Os07g0131375	-9
Os07g0131500	-4
Os07g0131600	-2
Os07g0131725	-6
Os07g0131850	0
Os07g0132001	-5
Os07g0132300	-14
Os07g0132400	-1
Os07g0132500	1
Os07g0132600	-7
Os07g0132700	-4
Os07g0132800	7
Os07g0133000	-16
Os07g0133025	2
Os07g0133100	-11
Os07g0133500	3
Os07g0133601	6
Os07g0133700	-2
Os07g0134000	-7
Os07g0134101	-8
Os07g0134200	-28
Os07g0134400	-6
Os07g0134500	8
Os07g0134600	1
Os07g0134650	1
Os07g0134700	7
Os07g0134800	12
Os07g0135550	6
Os07g0136300	-19
Os07g0136400	2
Os07g0136500	-1
Os07g0136800	10
Os07g0136866	39
Os07g0137000	18
Os07g0137200	5
Os07g0137500	-4
Os07g0137600	1
Os07g0137800	-7
Os07g0137900	10
Os07g0138100	4
Os07g0138400	1
Os07g0139000	1
Os07g0139300	0
Os07g0139400	-4
Os07g0139500	9
Os07g0139600	-2
Os07g0139700	1
Os07g0140232	-1
Os07g0140566	11
Os07g0140633	0
Os07g0141100	-10
Os07g0141400	-7
Os07g0141450	-1
Os07g0141500	14
Os07g0141600	12
Os07g0141650	-2
Os07g0141700	5
Os07g0141900	0
Os07g0142000	-20
Os07g0142050	-32
Os07g0142100	-178
Os07g0142200	-189
Os07g0142300	-61
Os07g0142500	-44
Os07g0142600	-33
Os07g0142700	-2
Os07g0142802	-12
Os07g0142900	-6
Os07g0143000	-7
Os07g0143200	-10
Os07g0143401	0
Os07g0143500	8
Os07g0143600	-1
Os07g0143700	11
Os07g0143800	-4
Os07g0143900	2
Os07g0144500	-23
Os07g0144732	-8
Os07g0144900	-1
Os07g0145250	-9
Os07g0145400	-2
Os07g0145500	7
Os07g0145800	0
Os07g0146300	29
Os07g0146700	4
Os07g0146800	-12
Os07g0147500	-10
Os07g0147550	98
Os07g0147600	3
Os07g0147700	6
Os07g0147800	9
Os07g0147900	15
Os07g0148200	-5
Os07g0148600	17
Os07g0148800	-4
Os07g0148900	-2
Os07g0149250	-1
Os07g0149300	-22
Os07g0149900	2
Os07g0150100	-1
Os07g0150200	-3
Os07g0150500	4
Os07g0150600	2
Os07g0150700	-1
Os07g0150901	21
Os07g0151100	0
Os07g0151200	4
Os07g0151250	-5
Os07g0151300	6
Os07g0151650	7
Os07g0151700	-5
Os07g0151800	-4
Os07g0151900	2
Os07g0152000	2
Os07g0152101	-1
Os07g0152200	-6
Os07g0152301	14
Os07g0152500	4
Os07g0152700	-15
Os07g0152800	-2
Os07g0152900	-9
Os07g0152950	-24
Os07g0153000	5
Os07g0153150	5
Os07g0153300	6
Os07g0153400	5
Os07g0153600	-1
Os07g0154100	78
Os07g0154201	4
Os07g0154300	-1
Os07g0154400	17
Os07g0154800	-2
Os07g0154900	-11
Os07g0155100	3
Os07g0155200	10
Os07g0155600	5
Os07g0156200	-33
Os07g0156467	-5
Os07g0156732	7
Os07g0156910	-18
Os07g0157000	-2
Os07g0157600	13
Os07g0157700	3
Os07g0157900	5
Os07g0158000	9
Os07g0158100	-1
Os07g0158200	2
Os07g0158300	-2
Os07g0158400	13
Os07g0158500	-32
Os07g0158800	5
Os07g0158900	10
Os07g0159200	-5
Os07g0159500	0
Os07g0159550	2
Os07g0159600	5
Os07g0159700	-5
Os07g0159800	-3
Os07g0159900	-2
Os07g0160000	11
Os07g0160050	1
Os07g0160100	-2
Os07g0160300	2
Os07g0160400	3
Os07g0160500	3
Os07g0160600	-3
Os07g0160800	-19
Os07g0161000	10
Os07g0161500	2
Os07g0161600	3
Os07g0161650	-1
Os07g0161700	1
Os07g0162100	-13
Os07g0162200	-8
Os07g0162300	14
Os07g0162400	-26
Os07g0162450	-3
Os07g0162500	-21
Os07g0162600	0
Os07g0162700	-25
Os07g0162900	13
Os07g0163000	10
Os07g0163066	7
Os07g0163200	4
Os07g0163500	3
Os07g0163800	4
Os07g0163900	2
Os07g0164000	16
Os07g0164100	8
Os07g0164200	9
Os07g0164300	4
Os07g0164500	2
Os07g0164600	-2
Os07g0164700	9
Os07g0164800	14
Os07g0164900	2
Os07g0165000	4
Os07g0165100	3
Os07g0165200	11
Os07g0165300	-4
Os07g0165650	12
Os07g0165700	11
Os07g0165900	0
Os07g0166100	8
Os07g0166300	3
Os07g0166500	6
Os07g0166600	-2
Os07g0166700	-18
Os07g0166800	-2
Os07g0166850	-3
Os07g0167000	3
Os07g0167100	7
Os07g0167200	2
Os07g0167300	-3
Os07g0167500	-23
Os07g0167700	-23
Os07g0168000	-3
Os07g0168300	27
Os07g0168600	-2
Os07g0168700	5
Os07g0168800	7
Os07g0168900	21
Os07g0169100	2
Os07g0169300	0
Os07g0169500	18
Os07g0169600	8
Os07g0169700	8
Os07g0169800	0
Os07g0170000	22
Os07g0170016	24
Os07g0170049	2
Os07g0170100	6
Os07g0170200	9
Os07g0170300	7
Os07g0170400	-23
Os07g0170500	3
Os07g0170800	5
Os07g0170900	-1
Os07g0171100	-10
Os07g0171200	21
Os07g0171300	6
Os07g0171350	3
Os07g0172200	8
Os07g0172500	7
Os07g0172600	9
Os07g0172900	3
Os07g0173100	-2
Os07g0173200	3
Os07g0173300	9
Os07g0173400	10
Os07g0173501	0
Os07g0173601	-1
Os07g0173700	-2
Os07g0173850	4
Os07g0174200	-13
Os07g0174400	-28
Os07g0174700	6
Os07g0174766	-1
Os07g0174900	-94
Os07g0175000	12
Os07g0175100	0
Os07g0175200	1
Os07g0175300	-3
Os07g0175350	0
Os07g0175400	4
Os07g0175500	-26
Os07g0175600	-31
Os07g0175700	-3
Os07g0175750	3
Os07g0175801	3
Os07g0175900	-1
Os07g0176200	3
Os07g0176300	2
Os07g0176400	-17
Os07g0176401	6
Os07g0176500	-12
Os07g0176600	-3
Os07g0176900	-1
Os07g0176966	-1
Os07g0177000	-9
Os07g0177100	-5
Os07g0177150	-6
Os07g0177200	3
Os07g0177300	-5
Os07g0178100	-2
Os07g0178600	8
Os07g0178700	-34
Os07g0178800	-18
Os07g0178900	7
Os07g0178950	4
Os07g0179000	1
Os07g0179200	4
Os07g0179300	-72
Os07g0179400	-5
Os07g0179500	4
Os07g0179700	20
Os07g0180000	18
Os07g0180100	0
Os07g0180300	-5
Os07g0180700	-5
Os07g0180800	1
Os07g0180900	-2
Os07g0181000	-5
Os07g0181100	8
Os07g0181200	-6
Os07g0181500	-8
Os07g0181700	12
Os07g0181750	1
Os07g0181800	-3
Os07g0182000	16
Os07g0182100	-1
Os07g0182200	6
Os07g0182400	-7
Os07g0182601	3
Os07g0182900	3
Os07g0183050	1
Os07g0183100	0
Os07g0183200	2
Os07g0183350	0
Os07g0183700	1
Os07g0184200	3
Os07g0184300	0
Os07g0184500	3
Os07g0184633	5
Os07g0184800	-3
Os07g0184850	-20
Os07g0184900	21
Os07g0184950	-17
Os07g0185000	4
Os07g0185100	1
Os07g0185200	3
Os07g0185300	-1
Os07g0185432	2
Os07g0185500	1
Os07g0185700	5
Os07g0185800	0
Os07g0185900	-2
Os07g0186000	30
Os07g0186150	0
Os07g0186200	3
Os07g0186400	13
Os07g0186500	-5
Os07g0187000	17
Os07g0187001	9
Os07g0187200	16
Os07g0187300	0
Os07g0187350	11
Os07g0187400	-10
Os07g0187700	-3
Os07g0187900	-2
Os07g0188000	-1
Os07g0188050	3
Os07g0188233	-6
Os07g0188249	-14
Os07g0188266	6
Os07g0188700	12
Os07g0188750	7
Os07g0188800	-11
Os07g0189400	3
Os07g0189700	8
Os07g0189800	6
Os07g0190000	-67
Os07g0190150	-1
Os07g0190400	6
Os07g0190600	10
Os07g0190650	2
Os07g0190700	2
Os07g0190800	9
Os07g0190900	9
Os07g0191000	-7
Os07g0191200	10
Os07g0191250	5
Os07g0191301	1
Os07g0191401	1
Os07g0191500	3
Os07g0191600	7
Os07g0191625	1
Os07g0191650	-6
Os07g0191700	24
Os07g0191801	5
Os07g0191900	3
Os07g0192000	7
Os07g0192300	4
Os07g0192400	3
Os07g0192550	-1
Os07g0192700	-1
Os07g0192800	-12
Os07g0192900	2
Os07g0193000	-2
Os07g0193100	1
Os07g0193200	-2
Os07g0193600	10
Os07g0193701	10
Os07g0193800	-5
Os07g0194000	1
Os07g0194100	-13
Os07g0194300	-7
Os07g0194351	3
Os07g0194400	6
Os07g0194500	2
Os07g0194550	3
Os07g0194675	0
Os07g0194800	30
Os07g0194950	8
Os07g0195100	2
Os07g0195200	-1
Os07g0195300	-12
Os07g0195350	15
Os07g0195400	4
Os07g0196100	-5
Os07g0196200	-3
Os07g0196300	20
Os07g0196700	0
Os07g0196900	-6
Os07g0197000	0
Os07g0197100	-14
Os07g0197300	0
Os07g0197400	7
Os07g0197500	-2
Os07g0198300	-4
Os07g0198650	2
Os07g0199000	-12
Os07g0199350	-1
Os07g0200000	1
Os07g0200500	-14
Os07g0200700	5
Os07g0200801	4
Os07g0200900	0
Os07g0201100	9
Os07g0201300	-10
Os07g0201500	-3
Os07g0201800	-2
Os07g0202000	-4
Os07g0202100	-2
Os07g0202300	1
Os07g0202400	-8
Os07g0202900	9
Os07g0203275	7
Os07g0203300	14
Os07g0203500	5
Os07g0203700	5
Os07g0203800	0
Os07g0203900	3
Os07g0203925	0
Os07g0203950	17
Os07g0204000	5
Os07g0204100	-9
Os07g0204250	9
Os07g0204400	11
Os07g0204500	0
Os07g0204800	0
Os07g0204900	4
Os07g0205000	25
Os07g0205200	8
Os07g0205350	5
Os07g0205500	-8
Os07g0205600	1
Os07g0205700	6
Os07g0205900	9
Os07g0206300	-2
Os07g0206400	4
Os07g0206500	2
Os07g0206600	1
Os07g0206650	2
Os07g0206700	-3
Os07g0206750	-2
Os07g0206800	3
Os07g0206850	-5
Os07g0206900	2
Os07g0207100	-2
Os07g0207301	1
Os07g0207400	7
Os07g0207700	7
Os07g0207800	0
Os07g0208000	3
Os07g0208050	-9
Os07g0208100	-8
Os07g0208500	-7
Os07g0208533	-14
Os07g0208566	-9
Os07g0208600	3
Os07g0208700	11
Os07g0208801	7
Os07g0208900	3
Os07g0208950	3
Os07g0209000	-4
Os07g0209100	16
Os07g0209201	5
Os07g0209401	20
Os07g0209500	13
Os07g0209600	-4
Os07g0209700	5
Os07g0209800	-2
Os07g0209900	-2
Os07g0210000	0
Os07g0210100	-4
Os07g0210800	-1
Os07g0211000	-1
Os07g0211101	-2
Os07g0211200	-1
Os07g0211400	11
Os07g0211500	-6
Os07g0211601	0
Os07g0211700	1
Os07g0211800	3
Os07g0211900	1
Os07g0212200	-6
Os07g0212300	2
Os07g0212400	19
Os07g0213300	9
Os07g0213350	2
Os07g0213400	10
Os07g0213500	23
Os07g0213600	3
Os07g0213800	-6
Os07g0214100	0
Os07g0214300	0
Os07g0214600	-6
Os07g0214900	-7
Os07g0215050	0
Os07g0215200	6
Os07g0215500	-4
Os07g0216100	10
Os07g0216600	-21
Os07g0216700	3
Os07g0217600	3
Os07g0217800	-4
Os07g0218200	0
Os07g0218600	-2
Os07g0218700	-4
Os07g0218766	0
Os07g0218832	1
Os07g0219250	0
Os07g0219300	-1
Os07g0219400	4
Os07g0220000	0
Os07g0220333	0
Os07g0220466	5
Os07g0220600	-4
Os07g0221300	-7
Os07g0222000	0
Os07g0222200	-18
Os07g0222300	9
Os07g0222700	-11
Os07g0222800	5
Os07g0222900	0
Os07g0223001	0
Os07g0223100	-5
Os07g0223400	-4
Os07g0223700	9
Os07g0223733	-9
Os07g0223766	-8
Os07g0224000	10
Os07g0224066	2
Os07g0224132	0
Os07g0224550	11
Os07g0224701	3
Os07g0224900	17
Os07g0225000	-1
Os07g0225100	-2
Os07g0225300	-13
Os07g0226200	26
Os07g0226601	0
Os07g0227200	11
Os07g0227300	3
Os07g0227400	6
Os07g0227600	9
Os07g0227700	4
Os07g0227750	-2
Os07g0227800	7
Os07g0228000	0
Os07g0228300	26
Os07g0228400	1
Os07g0228900	2
Os07g0229100	5
Os07g0229200	13
Os07g0229700	2
Os07g0229800	1
Os07g0229900	0
Os07g0230400	-3
Os07g0230500	-1
Os07g0230600	5
Os07g0230700	-7
Os07g0231133	-1
Os07g0231400	7
Os07g0231500	5
Os07g0231700	-7
Os07g0231800	-16
Os07g0231900	10
Os07g0232100	11
Os07g0232200	6
Os07g0232300	-3
Os07g0232450	-1
Os07g0232600	-1
Os07g0232800	11
Os07g0232850	24
Os07g0232900	6
Os07g0232950	10
Os07g0233000	3
Os07g0233200	0
Os07g0233300	-5
Os07g0235200	-15
Os07g0235700	-7
Os07g0235800	-5
Os07g0236200	-8
Os07g0236300	-10
Os07g0236700	-6
Os07g0236800	1
Os07g0237100	-2
Os07g0237200	7
Os07g0237700	-8
Os07g0237900	-12
Os07g0238500	-6
Os07g0238600	4
Os07g0238700	2
Os07g0238800	-1
Os07g0239000	-6
Os07g0239200	12
Os07g0239400	7
Os07g0239500	9
Os07g0239600	12
Os07g0239667	-4
Os07g0240200	8
Os07g0240300	1
Os07g0240400	1
Os07g0240600	-8
Os07g0241050	-2
Os07g0241500	-39
Os07g0241600	-35
Os07g0241700	-5
Os07g0241751	9
Os07g0241800	11
Os07g0241866	8
Os07g0242000	13
Os07g0242050	-3
Os07g0242400	-4
Os07g0242600	-8
Os07g0242700	6
Os07g0242900	1
Os07g0243000	1
Os07g0243100	-5
Os07g0243150	-3
Os07g0243200	20
Os07g0243800	0
Os07g0244100	1
Os07g0244200	0
Os07g0244250	-3
Os07g0244300	7
Os07g0244350	10
Os07g0244400	9
Os07g0244600	0
Os07g0244800	6
Os07g0244900	15
Os07g0245100	18
Os07g0245200	7
Os07g0246001	3
Os07g0246200	44
Os07g0246300	-2
Os07g0246600	9
Os07g0247000	6
Os07g0247100	7
Os07g0248100	6
Os07g0248150	-1
Os07g0248275	1
Os07g0248350	0
Os07g0248550	-6
Os07g0248600	-5
Os07g0248800	6
Os07g0248900	-1
Os07g0249001	1
Os07g0249100	10
Os07g0249200	0
Os07g0249600	-3
Os07g0249700	-3
Os07g0249800	22
Os07g0249900	-2
Os07g0250100	3
Os07g0250300	18
Os07g0250501	-23
Os07g0250900	-15
Os07g0251200	-35
Os07g0251301	0
Os07g0251500	5
Os07g0251900	-14
Os07g0252000	5
Os07g0252200	-12
Os07g0252300	-14
Os07g0252400	8
Os07g0252800	-13
Os07g0253000	-14
Os07g0253100	-2
Os07g0255200	11
Os07g0255300	8
Os07g0255900	0
Os07g0256200	8
Os07g0256300	-2
Os07g0256700	-10
Os07g0256866	7
Os07g0257200	-51
Os07g0257400	-5
Os07g0257600	1
Os07g0257800	1
Os07g0258000	5
Os07g0258100	-41
Os07g0258400	-166
Os07g0258501	-106
Os07g0258700	2
Os07g0258800	-13
Os07g0259000	-7
Os07g0259100	-1
Os07g0259400	-4
Os07g0259450	-2
Os07g0259700	-1
Os07g0260000	10
Os07g0260300	-5
Os07g0260400	4
Os07g0261200	-21
Os07g0261732	2
Os07g0262200	-1
Os07g0262300	-13
Os07g0262600	0
Os07g0262700	1
Os07g0262800	-2
Os07g0263400	24
Os07g0264000	4
Os07g0264100	-1
Os07g0264800	-2
Os07g0264900	7
Os07g0265100	2
Os07g0265600	8
Os07g0267200	48
Os07g0267300	17
Os07g0267400	9
Os07g0268400	-4
Os07g0268800	-11
